Task Name,Completed By,Day,Completed,Time,VIP Acct#,Account,Address,City,ST,Zip,Distance,Premise,COT,Chain,On/Off Premise:,Did you speak to the buyer:,Who did you speak with:,CMC Notes:,Buyer Committed (New POD):,Instigated Re-Buy:,SKU #1:,Draft or PKG SKU #1:,QTY of SKU #1:,SKU #2:,Draft or PKG SKU #2:,QTY of SKU #2:,SKU #3:,Draft or PKG SKU #3:,QTY of SKU #3:,SKU #4:,Draft or PKG SKU #4:,QTY of SKU #4:,SKU #5:,Draft or PKG SKU #5:,QTY of SKU #5:,SKU #6:,Draft or PKG SKU #6:,QTY of SKU #6:,Buyer Objection:,Sampled Product:,Staff Education:,Built Display:,Confirmed Display:,Where is the Display:,How Many Cases:,Added POS:,Scheduled a 3rd Party Tasting:,Date of Event/Tasting:,Shelf Optimization:,Cold Space Placement:,Pricing Survey:,Supplier Price:,Competitor #1 Name:,Competitor #1 Price:,Competitor #2 Name:,Competitor #2 Price:,Mispriced Item Correction:,Price Feature Added:,Cold Shelf Photo #1:,Cold Shelf Photo #2:,Competitor Photo #1:,Competitor Photo #2:,Display Photo #1:,Display Photo #2:,Display Photo #3:,Menu Feature Photo #1:,POS Photo #1:,POS Photo #2:,POS Photo #3:,Warm Shelf Photo #1:,Warm Shelf Photo #2:,Other Photo #1:,Other Photo #2:,Other Photo #3:,Removed Damaged/OOC Product:,Executed Event:,Follow up:,Distributor Name:
"Good Boy Vodka","Ellie Miller",Fri,20241122,"06:11 PM",2453939,"ALPINE WINE AND SPIRITS","2109 FRONTAGE RD WH",VAIL,CO,81657,28.5,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,Tony,"I met Tony at the SGWS event and he said that they are a very seasonal spot because theyre in Vail. He also runs a winery with his family and really loves to support brands with important missions. He gave me his contact info and I will follow up via text to set up a time to meet with him.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Colorado Cider","Ellie Miller",Fri,20241122,"06:11 PM",2453939,"ALPINE WINE AND SPIRITS","2109 FRONTAGE RD WH",VAIL,CO,81657,27.9,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,Tony,"I met Tony at the SGWS event and he said that they are a very seasonal spot because theyre in Vail. He also runs a winery with his family and really loves to support local brands. He gave me his contact info and I will follow up via text to set up a time to meet with him.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/03/24,
Gruvi,"Jim Javenkoski",Fri,20241122,"06:10 PM",3141885,"GOLDEN LEAF LIQUORS","3652 W IRVING PARK RD",CHICAGO,IL,60618,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,Bobby,"Met with Bobby (Manager) after checking the shelf stock where there are 3 units each of Golden and Juicy IPA ($11.99 each) in the NA in door #27 (see photo). Additionally, there are 2 units of Bubbly Rose and 4 units of Dry Secco ($12.99 each) remaining in hand-level warm shelf slots near the register (see photo). I will make a return visit during the week of 12/2 to monitor sales movement.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,"Has Picture",,,,,,,,,,,"Has Picture",,,,,NO,NO,,
Natterjack,"Joe Crews",Fri,20241122,"06:08 PM",2921173,"LUCKY LOUS","1207 W HICKORY A",DENTON,TX,76201,0.0,ON,BAR,INDEPENDENTS,On,YES,Koi,"Spoke to the BM koi. I pitched a warm whiskey cocktail featuring natterjack. He said that he would enjoy running a program but I need to speak with Jazz. I will contact him Monday",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Good Boy Vodka","Joe Crews",Fri,20241122,"06:08 PM",2921173,"LUCKY LOUS","1207 W HICKORY A",DENTON,TX,76201,0.0,ON,BAR,INDEPENDENTS,On,YES,Koi,"Spoke with the BM Koi. We discussed the brand and sampled the products. He loved the John Daly variety. He said they would only have space for probably the lemonade in the cooler. He is going to run it by Jazz later today. He said to follow up via text on Monday",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Superstition Meadery","Erin Carranza",Fri,20241122,"06:06 PM",104483,"TOM RYANS LOUNGE","70 W WARNER RD STE 104",CHANDLER,AZ,85225,0.1,ON,BAR,INDEPENDENTS,On,NO,Sage,"Came in since I was around the corner at another account. I was hoping to catch Julie but they said she decided to take the day off. Let the bartender know Im with CMC now and spoke with her about SM. She told me I can catch Julie next week but said it might be better after the holiday. Gave her my card to pass along. Imperial might be the only play here.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Good Boy Vodka","Erin Carranza",Fri,20241122,"06:05 PM",104483,"TOM RYANS LOUNGE","70 W WARNER RD STE 104",CHANDLER,AZ,85225,0.1,ON,BAR,INDEPENDENTS,On,NO,Sage,"Came in since I was around the corner at another account. I was hoping to catch Julie but they said she decided to take the day off. Let the bartender know Im with CMC now and spoke with her about GBV. She told me I can catch Julie next week but said it might be better after the holiday. Gave her my card to pass along.",NO,NO,,,,,,,,,,,,,,,,,,,Price,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Mitra9,"Ellie Miller",Fri,20241122,"06:04 PM",2472718,"MOOSE JAW RESTAURANT","208 MAIN ST",FRISCO,CO,80443,7.1,ON,RESTAURANT,INDEPENDENTS,On,NO,,"We spoke to both the bartenders and they let us know that the owner is usually in on the weekends and Monday/Tuesday for admin and he does all of the buying. They dont like to give out the managers contact info and recommended that I come back in when they first open earlier in the week. Im planning on swinging back by mid-December on Monday December 9th!",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/09/24,
Ritual,"Ellie Miller",Fri,20241122,"06:04 PM",2472718,"MOOSE JAW RESTAURANT","208 MAIN ST",FRISCO,CO,80443,7.1,ON,RESTAURANT,INDEPENDENTS,On,NO,,"We spoke to both the bartenders and they let us know that the owner is usually in on the weekends and Monday/Tuesday for admin and he does all of the buying. They dont like to give out the managers contact info and recommended that I come back in when they first open earlier in the week. Im planning on swinging back by mid-December on Monday December 9th!",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/09/24,
"Good Boy Vodka","Ellie Miller",Fri,20241122,"06:04 PM",2472718,"MOOSE JAW RESTAURANT","208 MAIN ST",FRISCO,CO,80443,6.9,ON,RESTAURANT,INDEPENDENTS,On,NO,,"We spoke to both the bartenders and they let us know that the owner is usually in on the weekends and Monday/Tuesday for admin and he does all of the buying. They dont like to give out the managers contact info and recommended that I come back in when they first open earlier in the week. Im planning on swinging back by mid-December on Monday December 9th!",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/09/24,
Ritual,"Charlotte Simons",Fri,20241122,"06:03 PM",4787801,"DEL FRISCOS DOUBLE EAGLE STEAKHOUSE","5061 WESTHEIMER ROAD",HOUSTON,TX,77056,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Brian,"Did a staff training for about 12 of their employees. They all participated and were interested in this growing category.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,YES,,
"Colorado Cider","Ellie Miller",Fri,20241122,"06:03 PM",2472718,"MOOSE JAW RESTAURANT","208 MAIN ST",FRISCO,CO,80443,6.6,ON,RESTAURANT,INDEPENDENTS,On,NO,,"We spoke to both the bartenders and they let us know that the owner is usually in on the weekends and Monday/Tuesday for admin and he does all of the buying. They dont like to give out the managers contact info and recommended that I come back in when they first open earlier in the week. Im planning on swinging back by mid-December on Monday December 9th!",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/09/24,
"Catalyst Crafted Ales","Celeste Carle",Fri,20241122,"05:59 PM",4688129,"MAPLE HOUSE","198 W BOSTON ST",CHANDLER,AZ,85224,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,"Madi Glass","I came in for an end of day stop and noticed they had not tapped Paradise Valley. They are going to hold onto it until the anniversary party and then order a few more cakes and tap it",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
NOCA,"Celeste Carle",Fri,20241122,"05:58 PM",4277156,"HIDDEN HOUSE","159 W COMMONWEALTH AVE",CHANDLER,AZ,85225,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Ben,"I came by and met with one of the bartenders here. He took a couple samples and my business card to pass along to the GM. He wasnt in today, but I can typically catch him during the week in the afternoons.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Holidaily,"Celeste Carle",Fri,20241122,"05:58 PM",4277156,"HIDDEN HOUSE","159 W COMMONWEALTH AVE",CHANDLER,AZ,85225,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Ben,"I came by and met with one of the bartenders here. He took a couple samples and my business card to pass along to the GM. He wasnt in today, but I can typically catch him during the week in the afternoons.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Catalyst Crafted Ales","Celeste Carle",Fri,20241122,"05:58 PM",4277156,"HIDDEN HOUSE","159 W COMMONWEALTH AVE",CHANDLER,AZ,85225,0.0,ON,RESTAURANT,INDEPENDENTS,On,NO,Ben,"I came by and met with one of the bartenders here. He took a couple samples and my business card to pass along to the GM. He wasnt in today, but I can typically catch him during the week in the afternoons.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Rogue Ales","Michael Perillo",Fri,20241122,"05:56 PM",3843335,"HAGGEN FOOD & PHARMACY 3482","1301 AVENUE D",SNOHOMISH,WA,98290,0.1,OFF,SUPERMARKET,"HAGGEN FOOD & PHARMACY",Off,YES,Chantel,"Spoke with Chantel and merchandise. The couple that was in, we need a case of Bat Squatch, and dead guy L. Spoke with Chantel about putting rogue on the runner here, she said that she will speak with her Columbia rep.",NO,YES,"ROGUE - BATSQUATCH HAZY IPA 4/6/12OZ CAN",PKG,2,,,,,,,,,,,,,,,,,YES,YES,NO,NO,,,NO,NO,,YES,NO,NO,,,,,,NO,NO,"Has Picture",,,,,,,,,,,,,,,,NO,NO,,
"One Tree Hard Cider","Michael Perillo",Fri,20241122,"05:56 PM",3843335,"HAGGEN FOOD & PHARMACY 3482","1301 AVENUE D",SNOHOMISH,WA,98290,0.1,OFF,SUPERMARKET,"HAGGEN FOOD & PHARMACY",Off,YES,Chantel,"Spoke with Chantel about doing a one tree snow globe display. She asked me to follow up with her within the next couple of weeks, shes in the middle of doing a demo/tasting for wine and liquor at the moment. Will follow up with Chantel within the next two weeks to see what we can get for snow globe display opportunities. Merchandise account while I was in, and the shelf is totally full.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,YES,NO,NO,,,NO,NO,,YES,NO,NO,,,,,,NO,NO,,"Has Picture",,,,,,,,,,,,,,,NO,NO,,
"Texas Ale Project","Joe Crews",Fri,20241122,"05:46 PM",4495583,"FREE PLAY DENTON","101 W HICKORY ST",DENTON,TX,76201,0.1,ON,"RECREATION/ ENTERTAINMENT",INDEPENDENTS,On,NO,Charlotte,"Spoke to the shift leader. The buyer Kallen was not in. She will be in at opening tomorrow. I will try to stop in and speak to her.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Natterjack,"Joe Crews",Fri,20241122,"05:46 PM",4495583,"FREE PLAY DENTON","101 W HICKORY ST",DENTON,TX,76201,0.1,ON,"RECREATION/ ENTERTAINMENT",INDEPENDENTS,On,NO,Charlotte,"Spoke to the shift leader. The buyer Kallen was not in. She will be in at opening tomorrow. I will try to stop in and speak to her.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Good Boy Vodka","Joe Crews",Fri,20241122,"05:46 PM",4495583,"FREE PLAY DENTON","101 W HICKORY ST",DENTON,TX,76201,0.1,ON,"RECREATION/ ENTERTAINMENT",INDEPENDENTS,On,NO,Charlotte,"Spoke to the shift leader. The buyer Kallen was not in. She will be in at opening tomorrow. I will try to stop in and speak to her.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"City Orchard","Joe Crews",Fri,20241122,"05:46 PM",4495583,"FREE PLAY DENTON","101 W HICKORY ST",DENTON,TX,76201,0.1,ON,"RECREATION/ ENTERTAINMENT",INDEPENDENTS,On,NO,Charlotte,"Spoke to the shift leader. The buyer Kallen was not in. She will be in at opening tomorrow. I will try to stop in and speak to her.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Prairie Ales","John White",Fri,20241122,"05:44 PM",4558536,"ANOCHE CANTINA","640 S MILL AVE B2-110",TEMPE,AZ,85281,,ON,RESTAURANT,INDEPENDENTS,On,YES,Julian,"Purchased by the owner of Pedal Haus. Iv worked with him before, sampled and priced out opportunities for package and draft.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Locust Cider","John White",Fri,20241122,"05:44 PM",4558536,"ANOCHE CANTINA","640 S MILL AVE B2-110",TEMPE,AZ,85281,,ON,RESTAURANT,INDEPENDENTS,On,YES,Julian,"Purchased by the owner of Pedal Haus. Iv worked with him before, sampled and priced out opportunities for package and draft.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Abnormal,"John White",Fri,20241122,"05:44 PM",4558536,"ANOCHE CANTINA","640 S MILL AVE B2-110",TEMPE,AZ,85281,,ON,RESTAURANT,INDEPENDENTS,On,YES,Julian,"Purchased by the owner of Pedal Haus. Iv worked with him before, sampled and priced out opportunities for package and draft.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
DELTA,"Jim Javenkoski",Fri,20241122,"05:43 PM",4037864,"BINNYS BEVERAGE DEPOT 36","4901 W IRVING PARK RD",CHICAGO,IL,60641,0.0,OFF,"LIQUOR/PACKAGE STORE","BINNYS BEVERAGE DEPOT",Off,YES,"Ella Orengo","Met with Ella (THC Consultant) after checking the THC set on the end cap in-between aisle #23 and #24. There are 6 units of Bright Berry Seltzer ($14.99) now placed in a bottom warm shelf slot (see photo). She is in the midst of re-setting the THC SKUs as the store just received an extra 4-feet of shelf space for the category. Ella committed to a new POD order of 2 cs of Bright Berry Seltzer wh...",YES,NO,"DELTA - DELTA LIGHT BRIGHT BERRY 5MG 6/4/12OZ CAN",PKG,2,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,"Has Picture",,,,,NO,NO,,
poppi,"Patrick Schroeder",Fri,20241122,"05:42 PM",70313,"FRYS FOOD & DRUG STORE 624","1845 E BASELINE RD",GILBERT,AZ,85233,0.1,OFF,SUPERMARKET,"FRYS FOOD & DRUG STORE",,NO,Dave,"I came in and talked to Dave. I asked if they had any opportunity for holiday displays and he said the right people to talk to are gone but he asked for my card. I showed him a few options and he said they looked great so he may be interested.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,YES,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Celestial Mead","Nora Grusk",Fri,20241122,"05:41 PM",4179889,"HULAS MODERN TIKI","5114 N 7TH ST STE 101",PHOENIX,AZ,85014,0.8,ON,RESTAURANT,INDEPENDENTS,On,YES,"Kyle Gossen","I wanted to swing back by this account, since they have multiple locations. Was able to do a quick introduction with their GM Kyle. Educated him about the brand and pricing. Happy hour was already started so he didnt have time to talk. Left sales sheet and my card and he said hed pass them along",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Wild Tonic","Nora Grusk",Fri,20241122,"05:40 PM",4179889,"HULAS MODERN TIKI","5114 N 7TH ST STE 101",PHOENIX,AZ,85014,0.8,ON,RESTAURANT,INDEPENDENTS,On,YES,"Kyle Gossen","I wanted to swing back by this account, since they have multiple locations. Was able to do a quick introduction with their GM Kyle. Educated him about the brand and pricing. Happy hour was already started so he didnt have time to talk. Left some samples, sales sheet and my card and he said hed pass them along",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"The Bruery","Nora Grusk",Fri,20241122,"05:40 PM",4179889,"HULAS MODERN TIKI","5114 N 7TH ST STE 101",PHOENIX,AZ,85014,0.8,ON,RESTAURANT,INDEPENDENTS,On,YES,"Kyle Gossen","I wanted to swing back by this account, since they have multiple locations. Was able to do a quick introduction with their GM Kyle. Educated him about the brand and pricing. Happy hour was already started so he didnt have time to talk. Left some samples, sales sheet and my card and he said hed pass them along",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Phusion Projects - Mamitas","Nora Grusk",Fri,20241122,"05:40 PM",4179889,"HULAS MODERN TIKI","5114 N 7TH ST STE 101",PHOENIX,AZ,85014,0.8,ON,RESTAURANT,INDEPENDENTS,On,YES,"Kyle Gossen","I wanted to swing back by this account, since they have multiple locations. Was able to do a quick introduction with their GM Kyle. Educated him about the brand and pricing. Happy hour was already started so he didnt have time to talk. Left some samples, sales sheet and my card and he said hed pass them along",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Superstition Meadery","Erin Carranza",Fri,20241122,"05:38 PM",3426137,"JOLIES PLACE","140 W WARNER RD",CHANDLER,AZ,85225,0.0,ON,RESTAURANT,INDEPENDENTS,On,NO,Tammy,"Came in and spoke with Tammy. Let her know Im with CMC now. Spoke with her out SM since she wasnt familiar. She told me Gina might be coming in a bit so I waited around. Found out she wasnt coming in after all. Gave her my card to pass along. Thinking imperial would be the play. Ill follow up the next time Im in the area.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/13/24,
"Garage Beer","Jim Javenkoski",Fri,20241122,"05:37 PM",4037864,"BINNYS BEVERAGE DEPOT 36","4901 W IRVING PARK RD",CHICAGO,IL,60641,0.0,OFF,"LIQUOR/PACKAGE STORE","BINNYS BEVERAGE DEPOT",Off,YES,"Ella Orengo","Met with Ella (Beer Consultant) after checking the shelf stock where there are 6 units each of Light 12-pks and Lime 12-pks ($12.99 each, promo price) remaining in optimized, eye-level cooler slots adjacent to Michelob Ultra SKUs (see photos). Additionally, there are 14 units of Light 12-pks and 20 units of Lime 12-pks in a floor display near the beer beer cooler (see photos). I will make a ret...",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,YES,"14 units of Light 12-pks and 20 units of Lime 12-pks in a floor display near the beer beer cooler",17,NO,NO,,YES,YES,NO,,,,,,NO,NO,"Has Picture","Has Picture",,,"Has Picture","Has Picture",,,,,,,,,,,NO,NO,,
"Rogue Ales","Patrick Schroeder",Fri,20241122,"05:37 PM",4514270,"WICKED RAIN A PNW CRAFT BEER BAR","1817 E BASELINE RD",GILBERT,AZ,85233,0.0,ON,"TASTING ROOM",INDEPENDENTS,On,NO,Ray,"I came in to see if Tony was in but he wasnt. Ray said they are all set for the weekend but may need more next week and asked if I could come in early in the week.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Gruvi,"Jim Javenkoski",Fri,20241122,"05:37 PM",4037864,"BINNYS BEVERAGE DEPOT 36","4901 W IRVING PARK RD",CHICAGO,IL,60641,0.0,OFF,"LIQUOR/PACKAGE STORE","BINNYS BEVERAGE DEPOT",Off,YES,"Ella Orengo","Met with Ella (Beer Consultant) after checking the shelf stock where there are 4 units of Juicy IPA, 5 units of Golden and 4 units of Mocha Nitro Stout ($11.99 each) remaining in the hand-level warm shelf slots in aisle #23 (see photo). There are 3 units of Dry Secco and 1 unit of Bubbly Rose ($12.99 each) and 4 units of Dry Red Blend ($19.99) in the top warm shelf slots of aisle #23 (see photo...",NO,YES,"GRUVI - DRY RED BLEND 6/4/8.4 CANS",PKG,1,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,"Has Picture","Has Picture",,,,NO,NO,,
"12 West Brewing","Patrick Schroeder",Fri,20241122,"05:37 PM",4514270,"WICKED RAIN A PNW CRAFT BEER BAR","1817 E BASELINE RD",GILBERT,AZ,85233,0.0,ON,"TASTING ROOM",INDEPENDENTS,On,NO,Ray,"I came in to see if Tony was in but he wasnt. Ray said they are all set for the weekend but may need more next week and asked if I could come in early in the week.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Good Boy Vodka","Erin Carranza",Fri,20241122,"05:35 PM",3426137,"JOLIES PLACE","140 W WARNER RD",CHANDLER,AZ,85225,0.0,ON,RESTAURANT,INDEPENDENTS,On,NO,Tammy,"Came in and spoke with Tammy. Let her know Im with CMC now. Spoke with her out GBV since she wasnt familiar. She told Gina might be coming in a bit so I waited around. Found out she wasnt coming in after all so I went ahead and left some samples along with my card to pass along. Currently have Nutrl. Ill follow up the next time Im in the area.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Phusion Projects - Mamitas","Nora Grusk",Fri,20241122,"05:29 PM",99637,"HARVEYS WINEBURGER","4812 N 16TH ST",PHOENIX,AZ,85016,0.4,ON,BAR,INDEPENDENTS,On,NO,Mark,"Stopped here towards end of day. Wanted to give one more attempt at getting a placement. Vinny was gone for the day. Spoke to Mark, bartender and he said seltzers move really well here but it may be a price thing. Thanked him for the information and left a sales sheet",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"The Bruery","Nora Grusk",Fri,20241122,"05:27 PM",3454040,"BRAT HAUS","3622 N SCOTTSDALE RD",SCOTTSDALE,AZ,85251,7.4,ON,RESTAURANT,INDEPENDENTS,On,NO,"Drew Hartz","** remote entry **Spoke with Drew, hes ordering another keg of relax for next week. Thanked him for his support and going to stop in tomorrow",NO,YES,"OFFSHOOT - RELAX HAZY IPA 15.5 GAL",Draft,1,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Natterjack,"Joe Crews",Fri,20241122,"05:19 PM",4211934,"EASTSIDE DENTON","117 E OAK ST",DENTON,TX,76201,0.0,ON,BAR,INDEPENDENTS,On,NO,Cayman,"Spoke to a bartender. Both Patrick and Craig were out. One of them will be in tomorrow but she want sure which. I will follow up tomorrow at opening.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Gilde,"Aaron Vowles",Fri,20241122,"05:19 PM",3624542,SPORTSBOOK,"4950 CENTRE POINTE DR STE 166","NORTH CHARLESTON",SC,29418,0.1,ON,BAR,INDEPENDENTS,On,YES,Amber,,NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Good Boy Vodka","Joe Crews",Fri,20241122,"05:19 PM",4211934,"EASTSIDE DENTON","117 E OAK ST",DENTON,TX,76201,0.0,ON,BAR,INDEPENDENTS,On,NO,Cayman,"Spoke to a bartender. Both Patrick and Craig were out. One of them will be in tomorrow but she want sure which. I will follow up tomorrow at opening.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
